市町村コード,都道府県名及び市町村名,NO,施設・場所名,住所,洪水,崖崩、土石流及び地滑,高潮,地震,津波,大規模火災,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
14100,神奈川県横浜市,834,横浜市立錦台中学校　校舎２１－３,神奈川県横浜市神奈川区西寺尾3-10-1,1,,1,1,,1,,,1,35.49649195,139.6510981,
14100,神奈川県横浜市,835,横浜市立錦台中学校　校舎２１－１,神奈川県横浜市神奈川区西寺尾3-10-1,1,1,1,1,,1,,,1,35.4958805,139.6509748,
14100,神奈川県横浜市,836,横浜市立錦台中学校　体育館２１－４,神奈川県横浜市神奈川区西寺尾3-10-1,1,,1,1,,1,,,1,35.49632162,139.6511142,
14100,神奈川県横浜市,837,横浜市立錦台中学校　校舎２１－２,神奈川県横浜市神奈川区西寺尾3-10-1,1,,1,1,,1,,,1,35.49624737,139.6506314,
14100,神奈川県横浜市,838,横浜市立神奈川中学校　校舎２６,神奈川県横浜市神奈川区西大口141,1,,1,1,,,,,1,35.49233731,139.6382131,
14100,神奈川県横浜市,839,横浜市立神奈川中学校　校舎２７,神奈川県横浜市神奈川区西大口141,1,1,1,1,,,,,1,35.49169963,139.6384705,
14100,神奈川県横浜市,840,横浜市立神奈川中学校　体育館２８－１,神奈川県横浜市神奈川区西大口141,1,1,1,1,,,,,1,35.49194422,139.6386047,
14100,神奈川県横浜市,841,横浜市立大口台小学校　校舎９,神奈川県横浜市神奈川区大口仲町460,1,1,1,1,,,,,1,35.4955025,139.6377793,
14100,神奈川県横浜市,842,横浜市立大口台小学校　体育館１６,神奈川県横浜市神奈川区大口仲町460,1,1,1,1,,,,,1,35.49581259,139.6382192,
14100,神奈川県横浜市,843,横浜市立大口台小学校　校舎１０,神奈川県横浜市神奈川区大口仲町460,1,,1,1,,,,,1,35.49543262,139.6373448,
14100,神奈川県横浜市,844,横浜市立神奈川小学校　校舎１－１,神奈川県横浜市神奈川区東神奈川2-35-1,1,1,1,1,1,,,,1,35.47751393,139.6359482,
14100,神奈川県横浜市,845,横浜市立神奈川小学校　校舎５－１,神奈川県横浜市神奈川区東神奈川2-35-1,1,1,1,1,1,,,,1,35.47729987,139.6357282,
14100,神奈川県横浜市,846,横浜市立神奈川小学校　校舎２－１,神奈川県横浜市神奈川区東神奈川2-35-1,1,1,1,1,1,,,,1,35.4775183,139.635578,
14100,神奈川県横浜市,847,横浜市立神奈川小学校　体育館３－１,神奈川県横浜市神奈川区東神奈川2-35-1,1,1,1,1,1,,,,1,35.47777604,139.6356424,
14100,神奈川県横浜市,848,横浜市立白幡小学校　体育館２５,神奈川県横浜市神奈川区白幡上町11-1,1,1,1,1,,,,,1,35.49204791,139.6318506,
14100,神奈川県横浜市,849,横浜市立白幡小学校　校舎２０,神奈川県横浜市神奈川区白幡上町11-1,1,1,1,1,,,,,1,35.49138839,139.6321939,
14100,神奈川県横浜市,850,横浜市立白幡小学校　校舎２１－１,神奈川県横浜市神奈川区白幡上町11-1,1,1,1,1,,,,,1,35.49138839,139.6317165,
14100,神奈川県横浜市,851,横浜市立浦島丘中学校　校舎２１,神奈川県横浜市神奈川区白幡東町27-1,1,1,1,1,,1,,,1,35.48593233,139.6407049,
14100,神奈川県横浜市,852,横浜市立浦島丘中学校　校舎１８,神奈川県横浜市神奈川区白幡東町27-1,1,,1,1,,1,,,1,35.48579256,139.6411877,
14100,神奈川県横浜市,853,横浜市立浦島丘中学校　体育館１２－１,神奈川県横浜市神奈川区白幡東町27-1,1,1,1,1,,1,,,1,35.48605464,139.6417187,
14100,神奈川県横浜市,854,横浜市立浦島丘中学校　校舎７－４,神奈川県横浜市神奈川区白幡東町27-1,1,1,1,1,,1,,,1,35.48589302,139.6418582,
14100,神奈川県横浜市,855,横浜市立二谷小学校　体育館１４,神奈川県横浜市神奈川区平川町11-1,1,1,1,1,,1,,,1,35.48034134,139.6290242,
14100,神奈川県横浜市,856,横浜市立二谷小学校　校舎４－１,神奈川県横浜市神奈川区平川町11-1,1,1,1,1,,1,,,1,35.48068644,139.6289974,
14100,神奈川県横浜市,857,横浜市立二谷小学校　校舎５,神奈川県横浜市神奈川区平川町11-1,1,1,1,1,,1,,,1,35.48066897,139.628536,
14100,神奈川県横浜市,858,横浜市立二谷小学校　校舎８,神奈川県横浜市神奈川区平川町11-1,1,1,1,1,,1,,,1,35.48035445,139.6283804,
14100,神奈川県横浜市,859,横浜市立神橋小学校　校舎９,神奈川県横浜市神奈川区六角橋2-34-19,1,,1,1,,,,,1,35.48985003,139.6215658,
14100,神奈川県横浜市,860,横浜市立神橋小学校　校舎１８－１,神奈川県横浜市神奈川区六角橋2-34-19,1,1,1,1,,,,,1,35.48993738,139.6204018,
14100,神奈川県横浜市,861,横浜市立神橋小学校　校舎１９－１,神奈川県横浜市神奈川区六角橋2-34-19,1,1,1,1,,,,,1,35.48974083,139.6204232,
14100,神奈川県横浜市,862,横浜市立神橋小学校　体育館８－１,神奈川県横浜市神奈川区六角橋2-34-19,1,1,1,1,,,,,1,35.48960106,139.6216946,
14100,神奈川県横浜市,863,横浜市立神橋小学校　校舎１７－１,神奈川県横浜市神奈川区六角橋2-34-19,1,,1,1,,,,,1,35.48993738,139.6210723,
14100,神奈川県横浜市,864,横浜市立六角橋中学校　校舎６,神奈川県横浜市神奈川区六角橋5-33-1,1,1,1,1,,1,,,1,35.49071786,139.6137654,
14100,神奈川県横浜市,865,横浜市立六角橋中学校　校舎３６,神奈川県横浜市神奈川区六角橋5-33-1,1,1,1,1,,1,,,1,35.49054315,139.614157,
14100,神奈川県横浜市,866,横浜市立六角橋中学校　校舎３５－１,神奈川県横浜市神奈川区六角橋5-33-1,1,1,1,1,,1,,,1,35.49093624,139.6141356,
14100,神奈川県横浜市,867,横浜市立六角橋中学校　体育館３７－１,神奈川県横浜市神奈川区六角橋5-33-1,1,1,1,1,,1,,,1,35.4908751,139.613524,
14100,神奈川県横浜市,868,横浜市立六角橋中学校　校舎１８－１,神奈川県横浜市神奈川区六角橋5-33-1,1,1,1,1,,1,,,1,35.49041211,139.6137601,
14100,神奈川県横浜市,869,横浜市立原中学校　校舎４－２,神奈川県横浜市瀬谷区阿久和西2-1-6,1,1,,1,,,,,1,35.454745,139.498202,
14100,神奈川県横浜市,870,横浜市立原中学校　校舎４－１,神奈川県横浜市瀬谷区阿久和西2-1-6,1,1,,1,,,,,1,35.454649,139.497676,
14100,神奈川県横浜市,871,横浜市立原中学校　校舎２９,神奈川県横浜市瀬谷区阿久和西2-1-6,1,1,,1,,,,,1,35.453757,139.497724,
14100,神奈川県横浜市,872,横浜市立原中学校　校舎１５,神奈川県横浜市瀬谷区阿久和西2-1-6,1,1,,1,,,,,1,35.454102,139.497639,
14100,神奈川県横浜市,873,横浜市立原中学校　体育館,神奈川県横浜市瀬谷区阿久和西2-1-6,1,1,,1,,,,,1,35.453976,139.498202,
14100,神奈川県横浜市,874,横浜市立原小学校　校舎１３,神奈川県横浜市瀬谷区阿久和東4-33-1,1,1,,1,,,,,1,35.447213,139.500526,
14100,神奈川県横浜市,875,横浜市立原小学校　校舎５,神奈川県横浜市瀬谷区阿久和東4-33-1,1,1,,1,,,,,1,35.447467,139.500445,
14100,神奈川県横浜市,876,横浜市立原小学校　校舎１９,神奈川県横浜市瀬谷区阿久和東4-33-1,1,1,,1,,,,,1,35.446855,139.500166,
14100,神奈川県横浜市,877,横浜市立原小学校　体育館,神奈川県横浜市瀬谷区阿久和東4-33-1,1,1,,1,,,,,1,35.447183,139.501126,
14100,神奈川県横浜市,878,横浜市立阿久和小学校　体育館,神奈川県横浜市瀬谷区阿久和南4-8-2,1,1,,1,,,,,1,35.441651,139.496835,
14100,神奈川県横浜市,879,横浜市立阿久和小学校　校舎１,神奈川県横浜市瀬谷区阿久和南4-8-2,1,1,,1,,,,,1,35.441083,139.49705,
14100,神奈川県横浜市,880,横浜市立瀬谷さくら小学校　校舎１,神奈川県横浜市瀬谷区下瀬谷3-58-1,1,1,,1,,,,,1,35.451406,139.481297,
14100,神奈川県横浜市,881,横浜市立瀬谷さくら小学校　体育館,神奈川県横浜市瀬谷区下瀬谷3-58-1,1,1,,1,,,,,1,35.451406,139.481839,
14100,神奈川県横浜市,882,横浜市立瀬谷第二小学校　校舎２,神奈川県横浜市瀬谷区橋戸2-41-1,1,1,,1,,,,,1,35.461012,139.481857,
14100,神奈川県横浜市,883,横浜市立瀬谷第二小学校　体育館,神奈川県横浜市瀬谷区橋戸2-41-1,1,1,,1,,,,,1,35.4603,139.481669,
14100,神奈川県横浜市,884,横浜市立瀬谷第二小学校　校舎１,神奈川県横浜市瀬谷区橋戸2-41-1,1,1,,1,,,,,1,35.460715,139.481937,
14100,神奈川県横浜市,885,横浜市立瀬谷第二小学校　校舎１５,神奈川県横浜市瀬谷区橋戸2-41-1,1,1,,1,,,,,1,35.460872,139.482029,
14100,神奈川県横浜市,886,横浜市立三ツ境小学校　校舎３,神奈川県横浜市瀬谷区三ツ境157,1,1,,1,,,,,1,35.460318,139.498144,
14100,神奈川県横浜市,887,横浜市立三ツ境小学校　校舎２７,神奈川県横浜市瀬谷区三ツ境157,1,1,,1,,,,,1,35.460531,139.498128,
14100,神奈川県横浜市,888,横浜市立三ツ境小学校　体育館,神奈川県横浜市瀬谷区三ツ境157,1,1,,1,,,,,1,35.460405,139.498509,
14100,神奈川県横浜市,889,横浜市立三ツ境小学校　校舎２－１,神奈川県横浜市瀬谷区三ツ境157,1,1,,1,,,,,1,35.460732,139.498498,
14100,神奈川県横浜市,890,横浜市立三ツ境小学校　校舎１５,神奈川県横浜市瀬谷区三ツ境157,1,1,,1,,,,,1,35.460977,139.498327,
14100,神奈川県横浜市,891,横浜市立上瀬谷小学校　校舎４,神奈川県横浜市瀬谷区瀬谷町7140,1,1,,1,,,,,1,35.489704,139.476985,
14100,神奈川県横浜市,892,横浜市立上瀬谷小学校　体育館,神奈川県横浜市瀬谷区瀬谷町7140,1,1,,1,,,,,1,35.4896,139.476443,
14100,神奈川県横浜市,893,横浜市立上瀬谷小学校　校舎１６,神奈川県横浜市瀬谷区瀬谷町7140,1,1,,1,,,,,1,35.489377,139.477141,
14100,神奈川県横浜市,894,横浜市立上瀬谷小学校　校舎６,神奈川県横浜市瀬谷区瀬谷町7140,1,1,,1,,,,,1,35.489447,139.477597,
14100,神奈川県横浜市,895,横浜市立相沢小学校　校舎３,神奈川県横浜市瀬谷区相沢2-56-1,1,1,,1,,,,,1,35.475525,139.490424,
14100,神奈川県横浜市,896,横浜市立相沢小学校　校舎１－１,神奈川県横浜市瀬谷区相沢2-56-1,1,1,,1,,,,,1,35.475491,139.489882,
14100,神奈川県横浜市,897,横浜市立相沢小学校　校舎１０,神奈川県横浜市瀬谷区相沢2-56-1,1,1,,1,,,,,1,35.475281,139.490622,
14100,神奈川県横浜市,898,横浜市立相沢小学校　体育館,神奈川県横浜市瀬谷区相沢2-56-1,1,1,,1,,,,,1,35.475159,139.489775,
14100,神奈川県横浜市,899,横浜市立瀬谷小学校　校舎４,神奈川県横浜市瀬谷区相沢4-1-1,1,1,,1,,,,,1,35.472682,139.483902,
14100,神奈川県横浜市,900,横浜市立瀬谷小学校　体育館,神奈川県横浜市瀬谷区相沢4-1-1,1,1,,1,,,,,1,35.472765,139.484525,
14100,神奈川県横浜市,901,横浜市立瀬谷小学校　校舎７－１,神奈川県横浜市瀬谷区相沢4-1-1,1,1,,1,,,,,1,35.472275,139.484278,
14100,神奈川県横浜市,902,横浜市立瀬谷小学校　校舎１４,神奈川県横浜市瀬谷区相沢4-1-1,1,1,,1,,,,,1,35.472948,139.484932,
14100,神奈川県横浜市,903,横浜市立瀬谷小学校　校舎６,神奈川県横浜市瀬谷区相沢4-1-1,1,1,,1,,,,,1,35.472516,139.484133,
14100,神奈川県横浜市,904,横浜市立瀬谷中学校　校舎４,神奈川県横浜市瀬谷区中央5-41,1,1,,1,,,,,1,35.471661,139.480928,
14100,神奈川県横浜市,905,横浜市立瀬谷中学校　校舎２２－１,神奈川県横浜市瀬谷区中央5-41,1,1,,1,,,,,1,35.472011,139.481438,
14100,神奈川県横浜市,906,横浜市立瀬谷中学校　体育館,神奈川県横浜市瀬谷区中央5-41,1,1,,1,,,,,1,35.471119,139.480907,
14100,神奈川県横浜市,907,横浜市立瀬谷中学校　校舎４３,神奈川県横浜市瀬谷区中央5-41,1,1,,1,,,,,1,35.471748,139.481759,
14100,神奈川県横浜市,908,横浜市立瀬谷中学校　校舎２８,神奈川県横浜市瀬谷区中央5-41,1,1,,1,,,,,1,35.471482,139.481776,
14100,神奈川県横浜市,909,横浜市立瀬谷中学校　校舎５,神奈川県横浜市瀬谷区中央5-41,1,1,,1,,,,,1,35.471089,139.481765,
14100,神奈川県横浜市,910,横浜市立瀬谷中学校　校舎１－１,神奈川県横浜市瀬谷区中央5-41,1,1,,1,,,,,1,35.472076,139.480922,
14100,神奈川県横浜市,911,横浜市立南瀬谷小学校　校舎２０,神奈川県横浜市瀬谷区南瀬谷1-1-1,1,1,,1,,,,,1,35.457226,139.486541,
14100,神奈川県横浜市,912,横浜市立南瀬谷小学校　体育館,神奈川県横浜市瀬谷区南瀬谷1-1-1,1,1,,1,,,,,1,35.456692,139.486101,
14100,神奈川県横浜市,913,横浜市立南瀬谷小学校　校舎３２－３,神奈川県横浜市瀬谷区南瀬谷1-1-1,1,1,,1,,,,,1,35.456688,139.486283,
14100,神奈川県横浜市,914,横浜市立南瀬谷小学校　校舎１５,神奈川県横浜市瀬谷区南瀬谷1-1-1,1,1,,1,,,,,1,35.457064,139.486208,
14100,神奈川県横浜市,915,横浜市立南瀬谷小学校　校舎４－２,神奈川県横浜市瀬谷区南瀬谷1-1-1,1,1,,1,,,,,1,35.457422,139.486728,
14100,神奈川県横浜市,916,横浜市立南瀬谷小学校　校舎４－１,神奈川県横浜市瀬谷区南瀬谷1-1-1,1,1,,1,,,,,1,35.457186,139.487238,
14100,神奈川県横浜市,917,神奈川県立横浜ひなたやま支援学校　校舎１５,神奈川県横浜市瀬谷区南瀬谷2-20,1,1,,1,,,,,1,35.445623,139.485668,
14100,神奈川県横浜市,918,神奈川県立横浜ひなたやま支援学校　体育館,神奈川県横浜市瀬谷区南瀬谷2-20,1,1,,1,,,,,1,35.446082,139.485743,
14100,神奈川県横浜市,919,横浜市立南瀬谷中学校　校舎５,神奈川県横浜市瀬谷区南台2-2-8,1,1,,1,,,,,1,35.457967,139.485583,
14100,神奈川県横浜市,920,横浜市立南瀬谷中学校　校舎１,神奈川県横浜市瀬谷区南台2-2-8,1,1,,1,,,,,1,35.457487,139.485369,
14100,神奈川県横浜市,921,横浜市立南瀬谷中学校　体育館,神奈川県横浜市瀬谷区南台2-2-8,1,1,,1,,,,,1,35.457045,139.484762,
14100,神奈川県横浜市,922,横浜市立南瀬谷中学校　校舎６,神奈川県横浜市瀬谷区南台2-2-8,1,1,,1,,,,,1,35.458269,139.485696,
14100,神奈川県横浜市,923,横浜市立二つ橋小学校　校舎１１,神奈川県横浜市瀬谷区二ツ橋町507,1,1,,1,,,,,1,35.472874,139.497359,
14100,神奈川県横浜市,924,横浜市立二つ橋小学校　校舎１,神奈川県横浜市瀬谷区二ツ橋町507,1,1,,1,,,,,1,35.473141,139.497412,
14100,神奈川県横浜市,925,横浜市立二つ橋小学校　体育館,神奈川県横浜市瀬谷区二ツ橋町507,1,1,,1,,,,,1,35.472922,139.498002,
14100,神奈川県横浜市,926,横浜市立大門小学校　体育館,神奈川県横浜市瀬谷区本郷3-47-5,1,1,,1,,,,,1,35.47096,139.474932,
14100,神奈川県横浜市,927,横浜市立大門小学校　校舎２（２階以上）,神奈川県横浜市瀬谷区本郷3-47-5,1,1,,1,,,,,1,35.471191,139.474873,
14100,神奈川県横浜市,928,横浜市立大門小学校　校舎１（２階以上）,神奈川県横浜市瀬谷区本郷3-47-5,1,1,,1,,,,,1,35.471593,139.475329,
14100,神奈川県横浜市,929,横浜市立大門小学校　校舎２,神奈川県横浜市瀬谷区本郷3-47-5,1,1,,1,,,,,1,35.471305,139.474846,
14100,神奈川県横浜市,930,横浜市立大門小学校　校舎７,神奈川県横浜市瀬谷区本郷3-47-5,,1,,1,,,,,1,35.470977,139.475029,
14100,神奈川県横浜市,931,横浜市立大門小学校　校舎１,神奈川県横浜市瀬谷区本郷3-47-5,1,1,,1,,,,,1,35.471519,139.474906,
14100,神奈川県横浜市,932,横浜市立戸部小学校　体育館,神奈川県横浜市西区伊勢町2-115,1,1,1,1,,,,,1,35.453166,139.62136,
14100,神奈川県横浜市,933,横浜市立戸部小学校　校舎１,神奈川県横浜市西区伊勢町2-115,1,1,1,1,,,,,1,35.453118,139.621913,
14100,神奈川県横浜市,934,横浜市立岡野中学校　校舎７,神奈川県横浜市西区岡野2-14-1,1,1,1,1,1,,,,1,35.46201631,139.611939,
14100,神奈川県横浜市,935,横浜市立岡野中学校　体育館,神奈川県横浜市西区岡野2-14-1,,1,1,1,,,,,1,35.46156,139.611785,
14100,神奈川県横浜市,936,横浜市立岡野中学校　校舎７（２階以上）,神奈川県横浜市西区岡野2-14-1,1,1,1,1,1,,,,1,35.46156,139.611785,
14100,神奈川県横浜市,937,横浜市立宮谷小学校　校舎１４－１,神奈川県横浜市西区宮ケ谷6-7,1,,1,1,,,,,1,35.466299,139.608757,
14100,神奈川県横浜市,938,横浜市立宮谷小学校　体育館,神奈川県横浜市西区宮ケ谷6-7,1,,1,1,,,,,1,35.466561,139.608285,
14100,神奈川県横浜市,939,横浜市立一本松小学校　校舎１－３,神奈川県横浜市西区西戸部町1-115,1,1,1,1,1,,,,1,35.44669,139.618707,
14100,神奈川県横浜市,940,横浜市立一本松小学校　校舎５－１,神奈川県横浜市西区西戸部町1-115,1,1,1,1,,,,,1,35.446948,139.618954,
14100,神奈川県横浜市,941,横浜市立一本松小学校　校舎１６－３,神奈川県横浜市西区西戸部町1-115,1,1,1,1,,,,,1,35.447275,139.619297,
14100,神奈川県横浜市,942,横浜市立一本松小学校　体育館,神奈川県横浜市西区西戸部町1-115,1,1,1,1,,,,,1,35.447463,139.619217,
14100,神奈川県横浜市,943,横浜市立西中学校　体育館,神奈川県横浜市西区西戸部町3-286,1,1,1,1,,,,,1,35.451991,139.618407,
14100,神奈川県横浜市,944,横浜市立西中学校　校舎１,神奈川県横浜市西区西戸部町3-286,1,1,1,1,,,,,1,35.451816,139.618541,
14100,神奈川県横浜市,945,横浜市立浅間台小学校　校舎２０,神奈川県横浜市西区浅間町3-237,1,1,1,1,,,,,1,35.462037,139.605897,
14100,神奈川県横浜市,946,横浜市立浅間台小学校　校舎１７,神奈川県横浜市西区浅間町3-237,1,1,1,1,,,,,1,35.461443,139.605682,
14100,神奈川県横浜市,947,横浜市立浅間台小学校　校舎１４,神奈川県横浜市西区浅間町3-237,1,,1,1,,,,,1,35.461867,139.605881,
14100,神奈川県横浜市,948,横浜市立浅間台小学校　体育館,神奈川県横浜市西区浅間町3-237,1,,1,1,,,,,1,35.460979,139.605323,
14100,神奈川県横浜市,949,横浜市立西前小学校　体育館,神奈川県横浜市西区中央2-27-7,1,1,1,1,,,,,1,35.453559,139.616051,
14100,神奈川県横浜市,950,横浜市立西前小学校　校舎１４－１,神奈川県横浜市西区中央2-27-7,1,1,1,1,,,,,1,35.453918,139.615702,
14100,神奈川県横浜市,951,横浜市立東小学校　校舎１,神奈川県横浜市西区東ケ丘59,1,1,1,1,,,,,1,35.44326,139.623766,
14100,神奈川県横浜市,952,横浜市立東小学校　体育館,神奈川県横浜市西区東ケ丘59,1,,1,1,,,,,1,35.443679,139.62383,
14100,神奈川県横浜市,953,横浜市立稲荷台小学校　校舎７,神奈川県横浜市西区藤棚町2-220,1,,1,1,,,,,1,35.448819,139.612428,
14100,神奈川県横浜市,954,横浜市立稲荷台小学校　体育館,神奈川県横浜市西区藤棚町2-220,1,,1,1,,,,,1,35.449082,139.612449,
14100,神奈川県横浜市,955,横浜市立平沼小学校　体育館,神奈川県横浜市西区平沼2-11-36,1,1,1,1,1,,,,1,35.457804,139.615555,
14100,神奈川県横浜市,956,横浜市立平沼小学校　校舎４－１,神奈川県横浜市西区平沼2-11-36,1,1,1,1,1,,,,1,35.457257,139.615962,
14100,神奈川県横浜市,957,横浜市立平沼小学校　校舎１,神奈川県横浜市西区平沼2-11-36,1,1,1,1,1,,,,1,35.457161,139.61571,
14100,神奈川県横浜市,958,横浜市立軽井沢中学校　体育館,神奈川県横浜市西区北軽井沢24,1,1,1,1,,,,,1,35.468996,139.609874,
14100,神奈川県横浜市,959,横浜市立軽井沢中学校　校舎１６－１,神奈川県横浜市西区北軽井沢24,1,1,1,1,,,,,1,35.46888,139.609587,
14100,神奈川県横浜市,960,横浜市立老松中学校　体育館,神奈川県横浜市西区老松町27,1,1,1,1,,1,,,1,35.448174,139.62425,
14100,神奈川県横浜市,961,横浜市立老松中学校　校舎７,神奈川県横浜市西区老松町27,1,,1,1,,1,,,1,35.447863,139.624834,
14100,神奈川県横浜市,962,横浜市立老松中学校　校舎１,神奈川県横浜市西区老松町27,1,1,1,1,,1,,,1,35.448261,139.62485,
14100,神奈川県横浜市,963,横浜市立あかね台中学校　校舎３－１,神奈川県横浜市青葉区あかね台2-8-2,1,1,,1,,,,,1,35.54202787,139.4853142,
14100,神奈川県横浜市,964,横浜市立あかね台中学校　校舎１－１,神奈川県横浜市青葉区あかね台2-8-2,1,1,,1,,,,,1,35.54114614,139.4850192,
14100,神奈川県横浜市,965,横浜市立あかね台中学校　校舎２－１,神奈川県横浜市青葉区あかね台2-8-2,1,1,,1,,,,,1,35.54163938,139.4853947,
14100,神奈川県横浜市,966,横浜市立あかね台中学校　体育館５－１,神奈川県横浜市青葉区あかね台2-8-2,1,1,,1,,,,,1,35.54110249,139.4846276,
14100,神奈川県横浜市,967,横浜市立あざみ野中学校　校舎１,神奈川県横浜市青葉区あざみ野1-29-1,1,1,,1,,,,,1,35.57174787,139.5465608,
14100,神奈川県横浜市,968,横浜市立あざみ野中学校　校舎１－１,神奈川県横浜市青葉区あざみ野1-29-1,1,1,,1,,,,,1,35.57175223,139.5473655,
14100,神奈川県横浜市,969,横浜市立あざみ野中学校　校舎１２,神奈川県横浜市青葉区あざみ野1-29-1,1,1,,1,,,,,1,35.5719224,139.5475425,
14100,神奈川県横浜市,970,横浜市立あざみ野中学校　体育館２,神奈川県横浜市青葉区あざみ野1-29-1,1,1,,1,,,,,1,35.57237619,139.546534,
14100,神奈川県横浜市,971,横浜市立あざみ野第二小学校　校舎１１,神奈川県横浜市青葉区あざみ野3-29-3,1,1,,1,,,,,1,35.56360752,139.5417233,
14100,神奈川県横浜市,972,横浜市立あざみ野第二小学校　体育館２,神奈川県横浜市青葉区あざみ野3-29-3,1,1,,1,,,,,1,35.56404826,139.5413639,
14100,神奈川県横浜市,973,横浜市立あざみ野第二小学校　校舎１,神奈川県横浜市青葉区あざみ野3-29-3,1,1,,1,,,,,1,35.56391735,139.5420559,
14100,神奈川県横浜市,974,横浜市立あざみ野第一小学校　校舎４－１,神奈川県横浜市青葉区あざみ野4-6-1,1,1,,1,,,,,1,35.57204493,139.54272,
14100,神奈川県横浜市,975,横浜市立あざみ野第一小学校　校舎１１,神奈川県横浜市青葉区あざみ野4-6-1,1,1,,1,,,,,1,35.57168277,139.5428433,
14100,神奈川県横浜市,976,横浜市立あざみ野第一小学校　体育館６,神奈川県横浜市青葉区あざみ野4-6-1,1,1,,1,,,,,1,35.5722151,139.5422533,
14100,神奈川県横浜市,977,横浜市立あざみ野第一小学校　校舎１,神奈川県横浜市青葉区あざみ野4-6-1,1,1,,1,,,,,1,35.57179622,139.5424946,
14100,神奈川県横浜市,978,横浜市立さつきが丘小学校　校舎１－２,神奈川県横浜市青葉区さつきが丘8,1,1,,1,,,,,1,35.53240271,139.5187862,
14100,神奈川県横浜市,979,横浜市立さつきが丘小学校　校舎１－１,神奈川県横浜市青葉区さつきが丘8,1,1,,1,,,,,1,35.53211895,139.5190866,
14100,神奈川県横浜市,980,横浜市立さつきが丘小学校　体育館１－３,神奈川県横浜市青葉区さつきが丘8,1,,,1,,,,,1,35.53240271,139.5183838,
14100,神奈川県横浜市,981,横浜市立嶮山小学校　体育館２,神奈川県横浜市青葉区すすき野1-6-4,1,,,1,,1,,,1,35.57582554,139.5287279,
14100,神奈川県横浜市,982,横浜市立嶮山小学校　校舎１,神奈川県横浜市青葉区すすき野1-6-4,1,1,,1,,1,,,1,35.57589972,139.5294252,
14100,神奈川県横浜市,983,横浜市立すすき野小学校　校舎８,神奈川県横浜市青葉区すすき野3-4-1,1,1,,1,,1,,,1,35.57959206,139.5303923,
14100,神奈川県横浜市,984,横浜市立すすき野小学校　校舎２,神奈川県横浜市青葉区すすき野3-4-1,1,1,,1,,1,,,1,35.57952225,139.5306927,
14100,神奈川県横浜市,985,横浜市立すすき野小学校　体育館７－１,神奈川県横浜市青葉区すすき野3-4-1,1,1,,1,,1,,,1,35.57952225,139.5300758,
14100,神奈川県横浜市,986,横浜市立すすき野小学校　校舎１,神奈川県横浜市青葉区すすき野3-4-1,1,1,,1,,1,,,1,35.57926048,139.5304459,
14100,神奈川県横浜市,987,横浜市立奈良中学校　体育館２,神奈川県横浜市青葉区すみよし台36-3,1,1,,1,,1,,,1,35.55723104,139.4943209,
14100,神奈川県横浜市,988,横浜市立奈良中学校　校舎１,神奈川県横浜市青葉区すみよし台36-3,1,1,,1,,1,,,1,35.55697356,139.4946964,
14100,神奈川県横浜市,989,横浜市立奈良中学校　校舎１－１,神奈川県横浜市青葉区すみよし台36-3,1,1,,1,,1,,,1,35.55697356,139.4951095,
14100,神奈川県横浜市,990,横浜市立奈良中学校　校舎１２－１,神奈川県横浜市青葉区すみよし台36-3,1,1,,1,,1,,,1,35.55696919,139.4953723,
14100,神奈川県横浜市,991,横浜市立つつじが丘小学校　校舎３,神奈川県横浜市青葉区つつじが丘34,1,,,1,,,,,1,35.53569404,139.5196539,
14100,神奈川県横浜市,992,横浜市立つつじが丘小学校　校舎２,神奈川県横浜市青葉区つつじが丘34,1,,,1,,,,,1,35.53594286,139.5201206,
14100,神奈川県横浜市,993,横浜市立つつじが丘小学校　体育館７－２,神奈川県横浜市青葉区つつじが丘34,1,1,,1,,,,,1,35.53544085,139.5204102,
14100,神奈川県横浜市,994,横浜市立つつじが丘小学校　校舎７－１,神奈川県横浜市青葉区つつじが丘34,1,1,,1,,,,,1,35.53555435,139.5204263,
14100,神奈川県横浜市,995,横浜市立みたけ台小学校　校舎１,神奈川県横浜市青葉区みたけ台18,1,1,,1,,,,,1,35.55655475,139.5170773,
14100,神奈川県横浜市,996,横浜市立みたけ台小学校　校舎３－１,神奈川県横浜市青葉区みたけ台18,1,1,,1,,,,,1,35.55604851,139.5170129,
14100,神奈川県横浜市,997,横浜市立みたけ台小学校　体育館２,神奈川県横浜市青葉区みたけ台18,1,1,,1,,,,,1,35.55659839,139.5175386,
14100,神奈川県横浜市,998,横浜市立みたけ台中学校　校舎５,神奈川県横浜市青葉区みたけ台30,1,1,,1,,,,,1,35.55705487,139.5213572,
14100,神奈川県横浜市,999,横浜市立みたけ台中学校　体育館２,神奈川県横浜市青葉区みたけ台30,1,1,,1,,,,,1,35.55697631,139.5207993,
14100,神奈川県横浜市,1000,横浜市立みたけ台中学校　校舎４,神奈川県横浜市青葉区みたけ台30,1,1,,1,,,,,1,35.55687594,139.5211802,
14100,神奈川県横浜市,1001,横浜市立みたけ台中学校　校舎１,神奈川県横浜市青葉区みたけ台30,1,1,,1,,,,,1,35.55667519,139.5211641,
14100,神奈川県横浜市,1002,横浜市立もえぎ野小学校　校舎１－１,神奈川県横浜市青葉区もえぎ野16,1,1,,1,,,,,1,35.54862644,139.5231555,
